,property_id,property_type,region,transction_date_1,price_1,transaction_date_2,price_2,date_diff
599,301252,Condo,Metro Vancouver,2025-04-21,1322591.67,2025-07-17,1334623.9,87
600,301493,Condo,Metro Vancouver,2022-08-28,509946.15,2023-01-10,518858.45,135
601,301510,Single Family Dwelling,Metro Vancouver,2028-06-14,3277761.37,2028-09-28,3357553.11,106
602,301579,Condo,Metro Vancouver,2025-10-18,1867706.55,2026-01-10,1897510.04,84
603,301674,Condo,Capital,2023-11-05,736132.07,2024-01-24,747138.62,80
604,301868,Condo,Capital,2029-10-16,916978.11,2029-12-14,922336.97,59
605,301990,Condo,Metro Vancouver,2024-12-02,1146988.93,2025-04-04,1162061.52,123
606,302042,Townhouse,Central Okanagan,2029-07-12,861845.89,2029-12-12,884174.11,153
607,302656,Condo,Thompson-Nicola,2028-09-25,761055.21,2028-12-09,768061.29,75
608,302764,Condo,Capital,2028-08-08,1544088.73,2028-09-21,1558919.25,44
609,303123,Condo,Metro Vancouver,2029-09-27,1112340.18,2029-10-04,1113214.91,7
610,303672,Condo,Metro Vancouver,2028-04-28,764962.28,2028-05-19,766861.1,21
611,304447,Single Family Dwelling,Metro Vancouver,2029-01-08,1608263.09,2029-01-13,1609383.27,5
612,304761,Single Family Dwelling,Thompson-Nicola,2026-07-18,849298.47,2026-10-26,869509.07,100
613,305368,Single Family Dwelling,Metro Vancouver,2024-06-08,1242173.58,2024-09-14,1263583.55,98
614,305542,Condo,Metro Vancouver,2023-07-28,1407872.73,2023-11-13,1433767.42,108
615,306118,Single Family Dwelling,Metro Vancouver,2028-08-29,1322203.5,2028-10-17,1332971.53,49
616,306865,Condo,Metro Vancouver,2027-04-01,1778549.9,2027-04-17,1784577.93,16
617,306983,Condo,Fraser Valley,2028-09-06,707823.45,2028-12-02,713380.21,87
618,307126,Condo,Metro Vancouver,2027-02-13,1450194.66,2027-07-19,1491051.5,156
619,307149,Single Family Dwelling,Metro Vancouver,2029-01-11,2401556.2,2029-04-16,2444536.71,95
620,307774,Condo,Thompson-Nicola,2027-02-15,694537.16,2027-07-03,710879.32,138
621,308910,Condo,Metro Vancouver,2028-02-12,893760.69,2028-08-08,917319.45,178
622,309065,Single Family Dwelling,Fraser Valley,2025-10-19,1128418.02,2026-03-14,1149402.01,146
623,309501,Townhouse,Metro Vancouver,2027-02-10,1371249.11,2027-04-18,1387514.36,67
624,310799,Townhouse,Nanaimo,2027-07-18,591942.98,2027-08-13,593608.98,26
625,311025,Townhouse,Fraser Valley,2028-03-20,983218.76,2028-06-23,994608.2,95
626,312555,Townhouse,Metro Vancouver,2020-05-03,1639413.77,2020-06-14,1650087.93,42
627,312927,Single Family Dwelling,Metro Vancouver,2029-08-12,4061625.72,2029-09-08,4086420.98,27
628,313119,Single Family Dwelling,Nanaimo,2021-07-06,749264.04,2021-08-30,752694.58,55
629,313121,Townhouse,Nanaimo,2029-08-05,1501795.57,2029-11-03,1530811.99,90
630,313471,Single Family Dwelling,Metro Vancouver,2029-06-05,1960341.93,2029-09-22,1997312.55,109
631,313473,Townhouse,Central Okanagan,2021-09-07,666782.08,2021-12-07,681454.28,91
632,313634,Single Family Dwelling,Metro Vancouver,2028-05-11,2988847.1,2028-08-22,3057018.85,103
633,314824,Condo,Metro Vancouver,2029-06-20,1525257.24,2029-08-29,1539673.62,70
634,314965,Townhorse,Metro Vancouver,2028-01-07,2408680.74,2028-07-02,2500419.29,177
635,315035,Condo,Metro Vancouver,2028-11-16,1302312.33,2029-02-26,1322965.15,102
636,315195,Townhouse,Thompson-Nicola,2029-03-02,1225518.58,2029-03-06,1226559.77,4
637,315645,Condo,Metro Vancouver,2029-04-01,1206398.22,2029-05-13,1215613.91,42
638,315869,Townhouse,Metro Vancouver,2023-06-13,1236313.13,2023-07-01,1240551.08,18
639,316601,Condo,Metro Vancouver,2029-08-10,1631649.25,2029-09-15,1642927.75,36
640,317375,Townhouse,Metro Vancouver,2027-06-12,2200413.57,2027-11-19,2262030.08,160
641,317581,Condo,Thompson-Nicola,2024-09-13,806053.91,2025-01-23,818006.03,132
642,318168,Single Family Dwelling,Capital,2025-06-02,2020445.33,2025-08-25,2052947.15,84
643,318183,Condo,Central Okanagan,2021-04-24,769527.58,2021-06-25,772584.6,62
644,319063,Condo,Cappital,2028-09-11,1454342.78,2029-02-28,1511690.68,170
645,319122,Condo,Metro Vancouver,2026-01-15,1406059.73,2026-02-09,1412866.43,25
646,319243,Condo,Capital,2028-07-08,1523331.5,2028-08-31,1540152.72,54
647,319514,Townhouse,Central Okanagan,2026-05-12,1037702.17,2026-10-04,1055521.95,145
648,319834,Condo,Nanaimo,2022-06-14,362076.16,2022-12-08,369876.33,177
649,320131,Condo,Nanaimo,2026-06-24,709654.39,2026-07-31,714755.68,37
650,320424,Condo,Metro Vancouver,2029-10-16,2164982.16,2029-10-25,2167937.66,9
651,320799,Condo,Metro Vancouver,2023-07-07,1258964.67,2023-12-14,1284503.86,160
652,320951,Single Family Dwelling,Metro Vancouver,2023-08-01,1899065.06,2024-01-27,1924715.04,179
653,320988,Single Family Dwelling,Metro Vancouver,2029-04-12,2063872.68,2029-06-27,2083147.13,76
654,321014,Townhouse,Metro Vancouver,2023-05-15,1159190.51,2023-07-23,1172463.75,69
655,321360,Single Family Dwelling,Central Okanagan,2029-04-18,927436.3,2029-09-16,943057.74,151
656,321706,Single Family Dwelling,Nanaimo,2029-03-18,916727.62,2029-04-02,918558.55,15
657,321749,Townhouse,Metro Vancouver,2026-07-24,1680452.56,2026-11-01,1720442.08,100
658,322157,Single Family Dwelling,Metro Vancouver,2029-10-19,2971078.8,2029-11-18,2983704.41,30
659,322213,Condo,Metro Vancouver,2026-01-28,1617010.4,2026-03-21,1633532.97,52
660,322413,Condo,Metro Vancouver,2022-11-01,1241555.38,2022-12-07,1250336.47,36
661,322794,Single Family Dwelling,Fraser Valley,2029-02-15,1754012.51,2029-06-26,1783408.97,131
662,322879,Townhouse,Capital,2028-11-01,1168036.25,2029-02-18,1189484.03,109
663,323229,Townhouse,Metro Vancouver,2026-03-05,2108917.96,2026-05-05,2143931.7,61
664,324642,Condo,Metro Vancouver,2027-08-09,1509375.1,2028-01-03,1551664.86,147
665,324718,Condo,Thompson-Nicola,2026-02-01,695388.16,2026-03-19,699573.37,46
666,325059,Condo,Metro Vancouver,2022-09-15,974161.27,2022-12-15,995789.08,91
667,325700,Condo,Capital,2029-01-09,808575.71,2029-02-25,810540.13,47
668,325775,Condo,Metro Vancouver,2024-12-26,1284651.56,2025-04-20,1304084.7,115
669,325826,Townhouse,Metro Vancouver,2029-06-19,1941986.3,2029-06-30,1945153.87,11
670,326264,Single Family Dwelling,Metro Vancouver,2028-12-25,2169159.45,2029-05-16,2202198.38,142
671,326479,Condo,Metro Vancouver,2028-03-10,1440831.93,2028-08-30,1488097.57,173
672,327053,Condo,Metro Vancouver,2029-07-03,1298172.3,2029-07-25,1299946.09,22
673,327325,Single Family Dwelling,Metro Vancouver,2020-09-08,1302700.1,2020-11-25,1316777.09,78
674,327325,Single Family Dwelling,Metro Vancouver,2020-11-25,1316777.09,2021-03-18,1337440.93,113
675,327363,Townhouse,Metro Vancouver,2027-06-19,1654952.9,2027-07-28,1661447.98,39
676,328559,Single Family Dwelling,Central Okanagan,2029-01-24,1638075.27,2029-05-27,1668235.26,123
677,329135,Condo,Central Okanagan,2028-02-12,734521.31,2028-08-06,750451.47,176
678,329325,Condo,Metro Vancouver,2029-03-12,1469163.97,2029-06-20,1500944.89,100
679,329628,Single Family Dwelling,Metro Vancouver,2027-12-03,1892028.36,2028-03-24,1930309.29,112
680,330365,Condo,Cappital,2024-12-16,394581.56,2024-12-24,394929.67,8
681,331023,Single Family Dwelling,Metro Vancouver,2029-02-13,1895771.2,2029-06-18,1932457.33,125
682,331518,Condo,Metro Vancouver,2027-12-26,1045269.56,2028-01-14,1047823.84,19
683,332569,Condo,Central Okanagan,2026-09-03,987206.46,2027-01-23,1013209.03,142
684,333091,Condo,Central Okanagan,2026-07-21,824159.95,2026-10-11,833720.0,82
685,333349,Townhouse,Central Okanagan,2022-08-17,762258.62,2022-09-29,770517.67,43
686,333862,Condo,Metro Vancouver,2027-10-09,1593590.98,2027-10-17,1595116.14,8
687,333984,Condo,Fraser Valley,2028-02-23,691932.73,2028-07-13,701893.43,141
688,334672,Townhouse,Metro Vancouver,2026-10-13,1165258.59,2026-12-30,1174241.58,78
689,334819,Condo,Capital,2026-01-17,720402.18,2026-07-03,739873.75,167
690,335166,Condo,Metro Vancouver,2028-09-08,1145038.73,2029-01-26,1168974.63,140
691,335253,Condo,Metro Vancouver,2020-06-19,803090.25,2020-10-11,814069.57,114
692,336086,Townhouse,Capital,2025-08-25,1241471.68,2025-09-18,1246799.89,24
693,336205,Condo,Fraser Valley,2029-03-16,495164.36,2029-04-07,496320.19,22
694,336242,Single Family Dwelling,Metro Vancouver,2028-02-18,1879385.24,2028-06-15,1936939.46,118
695,336649,Townhouse,Metro Vancouver,2025-08-12,1047599.54,2026-02-08,1082436.69,180
696,337177,Townhouse,Fraser Valley,2029-05-16,1391794.02,2029-11-06,1436022.35,174
697,337252,Condo,Nanaimo,2024-07-08,745516.99,2024-10-22,752684.7,106
698,337545,Townhouse,Metro Vancouver,2028-08-29,1410374.12,2028-10-04,1416814.57,36
699,337877,Single Family Dwelling,Thompson-Nicola,2026-01-19,1461312.15,2026-04-06,1482251.39,77
700,337877,Single Family Dwelling,Thompson-Nicola,2026-04-06,1482251.39,2026-09-11,1526161.83,158
701,338174,Condo,Metro Vancouver,2025-08-16,872828.82,2025-09-09,875248.22,24
702,338476,Single Family Dwelling,Metro Vancouver,2028-11-25,3428926.53,2029-01-14,3463899.21,50
703,338714,Townhouse,Fraser Valley,2026-08-10,1195686.57,2027-01-30,1214581.22,173
704,338816,Townhorse,Metro Vancouver,2028-11-07,930402.17,2029-03-20,945126.51,133
705,338911,Single Family Dwelling,Metro Vancouver,2028-02-17,1831561.39,2028-05-25,1862988.13,98
706,338958,Condo,Metro Vancouver,2025-04-16,813472.47,2025-04-22,813999.9,6
707,339454,Townhouse,Nanaimo,2029-06-20,854139.8,2029-11-01,872968.01,134
708,339716,Townhouse,Nanaimo,2028-02-12,1327650.15,2028-08-04,1363231.81,174
709,340255,Single Family Dwelling,Metro Vancouver,2023-08-05,1231865.0,2024-01-16,1263147.44,164
710,340788,Condo,Capital,2023-11-30,1031046.1,2024-01-25,1042350.01,56
711,341122,Condo,Nanaimo,2023-07-17,736016.89,2023-08-07,737461.37,21
712,341131,Condo,Metro Vancouver,2029-01-08,1222795.36,2029-04-06,1247829.97,88
713,341207,Single Family Dwelling,Metro Vancouver,2029-03-22,1387822.63,2029-04-09,1390435.12,18
714,341710,Townhouse,Metro Vancouver,2027-08-01,1750438.47,2027-10-03,1763647.71,63
715,342029,Townhouse,Metro Vancouver,2025-05-22,1403527.77,2025-10-04,1428270.06,135
716,342539,Townhouse,Nanaimo,2028-05-30,1229124.94,2028-07-21,1237581.11,52
717,343092,Townhouse,Capital,2020-04-09,990574.13,2020-08-17,1009660.91,130
718,343899,Single Family Dwelling,Metro Vancouver,2029-01-28,1844755.61,2029-02-03,1845563.84,6
719,345109,Single Family Dwelling,Fraser Valley,2025-06-15,1150297.26,2025-06-18,1150907.48,3
720,345179,Condo,Metro Vancouver,2027-12-14,1058575.75,2028-05-10,1084130.85,148
721,345350,Condo,Capital,2022-03-31,853153.75,2022-09-25,872896.78,178
722,345905,Single Family Dwelling,Nanaimo,2027-10-31,477325.15,2028-03-21,487763.62,142
723,346235,Townhouse,Metro Vancouver,2021-04-04,977341.33,2021-09-16,1002155.74,165
724,346733,Townhouse,Nanaimo,2028-10-16,674477.59,2029-01-12,676157.33,88
725,346870,Single Family Dwelling,Metro Vancouver,2026-08-17,1873407.48,2026-12-13,1907544.64,118
726,347071,Single Family Dwelling,Metro Vancouver,2029-07-11,1632306.49,2029-12-26,1672507.36,168
727,347097,Townhouse,Nanaimo,2025-11-04,1020516.37,2025-12-28,1031643.54,54
728,347785,Single Family Dwelling,Capital,2027-12-15,1275800.73,2028-04-21,1291551.58,128
729,347834,Condo,Metro Vancouver,2029-02-07,1787088.12,2029-02-23,1793402.01,16
730,350048,Condo,Metro Vancouver,2027-10-09,1030548.65,2028-01-08,1045602.35,91
731,350458,Townhorse,Cappital,2026-11-09,1296877.03,2027-04-13,1322354.52,155
732,351172,Condo,Metro Vancouver,2025-10-12,1025196.48,2026-02-10,1025467.64,121
733,351300,Condo,Metro Vancouver,2026-01-15,1485250.46,2026-07-03,1546639.05,169
734,351432,Single Family Dwelling,Cappital,2028-08-24,1128146.02,2028-09-10,1132519.71,17
735,351728,Condo,Metro Vancouver,2027-12-05,2379858.43,2028-05-02,2482827.98,149
736,352737,Townhouse,Capital,2020-07-03,843547.54,2020-10-26,846068.96,115
737,352971,Single Family Dwelling,Metro Vancouver,2028-09-19,2426130.03,2028-09-29,2430105.11,10
738,353977,Single Family Dwelling,Metro Vancouver,2023-05-28,1597999.16,2023-05-31,1598851.69,3
739,354298,Townhouse,Capital,2020-09-24,1199122.67,2021-01-06,1216512.98,104
740,354680,Townhorse,Metro Vancouver,2026-09-24,1752573.56,2027-01-22,1791260.55,120
741,354701,Single Family Dwelling,Metro Vancouver,2025-05-05,2014072.65,2025-05-27,2022236.91,22
742,355359,Condo,Metro Vancouver,2026-04-01,1070942.66,2026-07-05,1088487.77,95
743,356322,Condo,Metro Vancouver,2025-03-20,1885434.3,2025-04-21,1897026.47,32
744,356657,Condo,Metro Vancouver,2026-12-18,750029.28,2027-03-29,751301.83,101
745,356734,Condo,Metro Vancouver,2025-06-20,1039554.95,2025-12-16,1063746.36,179
746,358488,Single Family Dwelling,Metro Vancouver,2027-05-08,2949287.15,2027-10-08,3035510.91,153
747,358637,Single Family Dwelling,Metro Vancouver,2023-09-23,1493068.51,2023-11-12,1505676.93,50
748,358695,Condo,Nanaimo,2027-09-11,1236854.59,2028-02-07,1265451.46,149
749,359391,Condo,Metro Vancouver,2024-02-23,1229908.06,2024-06-21,1252678.63,119
750,360329,Condo,Capital,2024-10-12,621631.44,2025-01-14,631097.01,94
751,360895,Single Family Dwelling,Capital,2025-09-15,1017909.76,2026-01-18,1024822.57,125
752,360895,Single Family Dwelling,Capital,2025-09-15,1017909.76,2026-03-12,1027767.76,178
753,360895,Single Family Dwelling,Capital,2026-01-18,1024822.57,2026-03-12,1027767.76,53
754,361607,Townhouse,Metro Vancouver,2028-03-09,1681294.98,2028-03-10,1681448.4,1
755,362728,Single Family Dwelling,Metro Vancouver,2023-06-03,1819353.88,2023-10-19,1857876.75,138
756,362789,Single Family Dwelling,Metro Vancouver,2025-08-08,1467928.15,2025-08-28,1473073.66,20
757,363001,Townhouse,Central Okanagan,2025-11-28,1080145.64,2026-02-17,1094001.29,81
758,363033,Single Family Dwelling,Capital,2028-09-19,1654991.11,2028-09-29,1657551.25,10
759,363630,Townhouse,Metro Vancouver,2023-04-12,1508772.25,2023-06-12,1519848.62,61
760,363781,Condo,Nanaimo,2028-01-15,589945.44,2028-04-06,599431.64,82
761,364175,Townhouse,Nanaimo,2027-08-11,890123.61,2028-01-04,902617.6,146
762,364625,Townhouse,Thompson-Nicola,2026-06-17,963554.52,2026-09-16,983060.43,91
763,365032,Condo,Metro Vancouver,2022-02-05,984476.98,2022-02-16,985817.51,11
764,365332,Condo,Metro Vancouver,2028-08-27,1375607.35,2028-12-27,1404628.67,122
765,365578,Single Family Dwelling,Metro Vancouver,2024-08-11,956030.28,2024-11-21,974739.86,102
766,365676,Single Family Dwelling,Metro Vancouver,2026-04-06,1615355.44,2026-09-24,1656370.6,171
767,366203,Townhouse,Metro Vancouver,2024-01-09,1860542.1,2024-07-06,1918624.0,179
768,366438,Condo,Metro Vancouver,2027-11-02,1354281.56,2028-03-13,1381204.6,132
769,366639,Single Family Dwelling,Metro Vancouver,2028-06-12,1886055.24,2028-08-02,1900232.74,51
770,368604,Townhouse,Metro Vancouver,2028-02-06,1962938.7,2028-06-27,2034579.59,142
771,368893,Single Family Dwelling,Metro Vancouver,2028-11-05,1768138.91,2028-11-20,1770204.28,15
772,369161,Condo,Nanaimo,2023-03-24,470749.32,2023-05-14,475608.98,51
773,370006,Condo,Metro Vancouver,2026-07-08,1199187.64,2026-10-23,1204272.75,107
774,370317,Condo,Metro Vancouver,2028-02-22,1607135.36,2028-03-19,1615663.02,26
775,370605,Condo,Metro Vancouver,2025-09-15,1692039.02,2025-09-20,1693551.52,5
776,371823,Single Family Dwelling,Metro Vancouver,2028-09-09,1755675.45,2028-09-10,1755931.23,1
777,371868,Condo,Fraser Valley,2027-09-22,914695.83,2028-02-07,935972.03,138
778,371868,Condo,Fraser Valley,2028-02-07,935972.03,2028-07-09,960139.86,153
779,372324,Townhouse,Central Okanagan,2027-05-14,686080.38,2027-07-04,693533.79,51
780,374048,Townhouse,Capital,2023-11-10,1152094.94,2024-03-12,1176348.01,123
781,374446,Single Family Dwelling,Metro Vancouver,2023-09-08,1286024.31,2024-02-27,1304428.19,172
782,374471,Townhouse,Metro Vancouver,2027-09-07,589327.83,2027-10-11,589107.69,34
783,376362,Condo,Thompson-Nicola,2028-06-04,787294.58,2028-11-06,790440.92,155
784,377219,Condo,Fraser Valley,2022-01-19,406419.8,2022-07-17,420912.46,179
785,377260,Single Family Dwelling,Metro Vancouver,2027-04-05,1594818.68,2027-09-03,1623862.34,151
786,377328,Single Family Dwelling,Central Okanagan,2020-11-03,485816.43,2020-11-07,486033.01,4
787,377419,Townhouse,Metro Vancouver,2027-04-04,2373381.35,2027-05-15,2401388.97,41
788,377652,Townhouse,Metro Vancouver,2028-01-30,2636841.01,2028-06-22,2706523.18,144
789,377809,Condo,Metro Vancouver,2026-11-06,1313132.82,2026-11-20,1316649.13,14
790,379962,Townhouse,Nanaimo,2021-10-28,821000.3,2021-11-21,824236.27,24
791,380170,Townhorse,Metro Vancouver,2027-11-14,2122163.59,2028-02-10,2159611.78,88
792,380170,Townhorse,Metro Vancouver,2028-02-10,2159611.78,2028-08-02,2235613.34,174
793,381026,Townhouse,Capital,2027-03-29,1507274.33,2027-05-29,1516310.4,61
794,381238,Condo,Metro Vancouver,2023-03-29,1178247.62,2023-06-17,1190342.52,80
795,382716,Townhouse,Metro Vancouver,2026-12-28,2126982.13,2027-06-10,2216156.58,164
796,383788,Single Family Dwelling,Metro Vancouver,2022-03-29,1468395.98,2022-06-18,1487049.1,81
797,383967,Single Family Dwelling,Metro Vancouver,2028-07-07,1508730.01,2028-10-27,1541711.9,112
798,384794,Townhouse,Metro Vancouver,2025-05-03,1501672.16,2025-05-27,1507329.26,24
799,385351,Townhouse,Capital,2026-01-10,1069370.7,2026-01-13,1069880.66,3
800,386277,Condo,Metro Vancouver,2024-06-29,1239072.16,2024-08-06,1249569.78,38
801,386596,Condo,Central Okanagan,2028-09-23,702225.65,2028-11-10,707502.18,48
802,386612,Condo,Nanaimo,2028-02-15,803719.61,2028-06-18,820080.51,124
803,386708,Condo,Central Okanagan,2026-10-20,622420.67,2027-03-11,633179.75,142
804,386853,Condo,Metro Vancouver,2025-12-02,875501.53,2026-02-04,888503.43,64
805,387579,Condo,Metro Vancouver,2020-10-09,1050924.2,2021-03-26,1077362.69,168
806,388342,Single Family Dwelling,Thompson-Nicola,2028-05-30,830580.25,2028-10-29,846598.82,152
807,388426,Condo,Metro Vancouver,2028-06-11,2364022.56,2028-07-26,2385632.84,45
808,388769,Single Family Dwelling,Metro Vancouver,2027-04-10,1662207.23,2027-09-07,1697925.21,150
809,389083,Condo,Nanaimo,2021-11-03,746529.69,2022-01-24,760979.84,82
810,389113,Single Family Dwelling,Metro Vancouver,2026-08-01,1240888.78,2026-08-13,1241932.46,12
811,389237,Condo,Capital,2024-07-23,1240883.2,2024-09-27,1262478.31,66
812,389326,Condo,Metro Vancouver,2021-07-12,1053538.65,2021-09-17,1063136.55,67
813,389723,Single Family Dwelling,Metro Vancouver,2028-07-04,2455935.95,2028-07-24,2462242.29,20
814,390368,Condo,Nanaimo,2027-01-15,798628.31,2027-03-09,803442.63,53
815,390709,Condo,Metro Vancouver,2028-04-29,1322188.77,2028-07-17,1337264.96,79
816,390732,Single Family Dwelling,Metro Vancouver,2027-12-06,2431490.02,2028-04-06,2474781.55,122
817,391335,Condo,Central Okanagan,2027-03-16,1091483.54,2027-03-20,1092346.31,4
818,391488,Condo,Capital,2021-03-04,723263.33,2021-06-09,731119.6,97
819,392391,Single Family Dwelling,Metro Vancouver,2021-03-03,1099391.52,2021-05-06,1111793.17,64
820,392886,Single Family Dwelling,Capital,2024-05-21,1303951.65,2024-06-05,1306633.22,15
821,394866,Condo,Metro Vancouver,2025-04-24,1157131.49,2025-07-26,1177161.13,93
822,395575,Condo,Capital,2020-08-01,659229.74,2020-12-30,671285.27,151
823,395907,Condo,Metro Vancouver,2028-06-21,1593992.75,2028-09-11,1617109.18,82
824,397255,Condo,Metro Vancouver,2024-10-06,1471834.74,2025-01-06,1492813.63,92
825,398660,Single Family Dwelling,Nanaimo,2026-03-30,1204359.12,2026-05-05,1211680.71,36
826,399077,Condo,Metro Vancouver,2027-02-06,1417361.93,2027-05-16,1443993.62,99
827,399086,Condo,Capital,2027-09-09,1322676.81,2027-10-28,1335676.39,49
828,399515,Townhouse,Metro Vancouver,2025-12-16,1758852.18,2026-05-15,1811052.63,150
829,400212,Single Family Dwelling,Metro Vancouver,2021-03-10,1292118.63,2021-09-03,1306802.13,177
830,400714,Condo,Metro Vancouver,2027-01-10,1622901.14,2027-02-11,1633433.39,32
831,402844,Townhouse,Metro Vancouver,2026-08-19,1284302.95,2027-01-08,1293020.66,142
832,405311,Townhouse,Metro Vancouver,2024-07-25,1655520.76,2025-01-08,1710962.93,167
833,407432,Condo,Central Okanagan,2020-03-06,603695.15,2020-04-02,607834.61,27
834,407454,Single Family Dwelling,Capital,2026-05-14,1787891.0,2026-08-14,1819994.14,92
835,408000,Single Family Dwelling,Metro Vancouver,2024-05-12,1806345.91,2024-10-02,1850660.48,143
836,408254,Townhouse,Thompson-Nicola,2022-12-20,1003298.03,2023-05-30,1024759.37,161
837,409605,Single Family Dwelling,Cappital,2027-07-27,1447454.76,2027-09-14,1461416.68,49
838,409621,Townhouse,Capital,2023-12-30,1337272.04,2024-03-23,1355962.55,84
839,410409,Condo,Metro Vancouver,2021-08-14,1285163.06,2021-08-17,1285600.9,3
840,410430,Single Family Dwelling,Metro Vancouver,2020-02-06,1196505.6,2020-03-16,1201965.94,39
841,410952,Townhouse,Thompson-Nicola,2023-07-30,1083254.45,2023-12-05,1118252.3,128
842,412137,Single Family Dwelling,Metro Vancouver,2023-09-10,852335.4,2023-09-17,853131.65,7
843,412808,Condo,Metro Vancouver,2025-08-31,1286342.53,2026-02-20,1311091.62,173
844,412910,Townhouse,Metro Vancouver,2025-05-23,1267246.72,2025-08-15,1289984.34,84
845,412968,Townhouse,Metro Vancouver,2020-02-05,876172.44,2020-03-29,887332.63,53
846,413425,Condo,Metro Vancouver,2023-05-16,1463684.41,2023-08-03,1477495.94,79
847,413845,Condo,Metro Vancouver,2023-03-04,888613.79,2023-03-15,890641.82,11
848,414569,Condo,Metro Vancouver,2027-06-28,721111.39,2027-10-10,734426.16,104
849,414575,Condo,Metro Vancouver,2025-05-26,1572017.15,2025-09-20,1601210.07,117
850,414948,Single Family Dwelling,Metro Vancouver,2027-09-04,2056841.97,2027-09-07,2057748.97,3
851,415214,Single Family Dwelling,Metro Vancouver,2025-05-08,1845097.71,2025-11-01,1901613.0,177
852,415283,Condo,Metro Vancouver,2027-11-15,1090524.11,2027-11-25,1092081.42,10
853,415496,Condo,Metro Vancouver,2026-09-14,1439457.36,2026-10-08,1444875.58,24
854,415891,Townhouse,Metro Vancouver,2023-07-26,1302207.48,2023-11-16,1333094.42,113
855,415908,Single Family Dwelling,Metro Vancouver,2021-12-07,1470369.8,2022-05-14,1503699.88,158
856,416901,Single Family Dwelling,Metro Vancouver,2025-04-22,1296532.39,2025-10-10,1330660.63,171
857,417481,Single Family Dwelling,Nanaimo,2026-02-04,944625.61,2026-07-31,965210.06,177
858,418417,Condo,Metro Vancouver,2021-08-20,648346.49,2021-10-11,651007.16,52
859,418913,Single Family Dwelling,Metro Vancouver,2027-06-24,2292820.4,2027-11-14,2345253.82,143
860,421552,Townhouse,Thompson-Nicola,2024-05-17,1070808.32,2024-10-15,1098840.55,151
861,422217,Townhouse,Capital,2026-01-11,1153107.86,2026-06-22,1180390.3,162
862,423196,Townhouse,Metro Vancouver,2023-09-17,1564985.99,2023-11-22,1584857.02,66
863,423280,Condo,Metro Vancouver,2021-02-28,905130.4,2021-08-06,926548.54,159
864,423280,Condo,Metro Vancouver,2021-08-06,926548.54,2022-01-28,950708.3,175
865,426159,Single Family Dwelling,Metro Vancouver,2025-10-25,1749035.87,2026-03-01,1778734.32,127
866,426309,Condo,Metro Vancouver,2027-04-14,1131468.16,2027-07-06,1145788.49,83
867,426674,Condo,Nanaimo,2026-12-27,691797.35,2027-02-21,697673.59,56
868,427813,Single Family Dwelling,Metro Vancouver,2024-11-25,2038988.44,2025-04-09,2067147.46,135
869,428064,Condo,Capital,2023-10-07,731405.94,2023-12-27,740360.27,81
870,428646,Condo,Metro Vancouver,2026-07-02,998119.62,2026-08-13,1001407.37,42
871,428790,Condo,Metro Vancouver,2026-10-27,1112922.0,2026-12-09,1121200.11,43
872,428820,Townhouse,Thompson-Nicola,2020-12-16,835495.75,2021-03-04,847017.81,78
873,430526,Single Family Dwelling,Metro Vancouver,2023-10-03,1295696.53,2023-12-16,1304172.29,74
874,431338,Condo,Thompson-Nicola,2027-08-10,830182.92,2027-10-06,838940.21,57
875,431389,Townhouse,Metro Vancouver,2026-04-08,2323142.52,2026-04-22,2330156.29,14
876,431635,Townhouse,Metro Vancouver,2026-09-10,1766713.24,2026-11-01,1785698.39,52
877,431796,Townhouse,Metro Vancouver,2025-12-27,1670296.64,2026-04-22,1699288.57,116
878,432168,Condo,Metro Vancouver,2026-11-04,1317761.62,2027-02-01,1331517.5,89
879,432663,Condo,Capital,2021-11-19,783946.27,2022-01-09,789538.11,51
880,432845,Single Family Dwelling,Metro Vancouver,2023-07-26,1646300.35,2023-09-22,1666874.65,58
881,433263,Condo,Fraser Valley,2027-09-27,988375.57,2027-11-15,997725.7,49
882,433906,Condo,Metro Vancouver,2024-05-08,1255919.12,2024-10-01,1286672.35,146
883,434175,Condo,Metro Vancouver,2024-04-21,1294072.87,2024-05-22,1297852.11,31
884,434574,Condo,Metro Vancouver,2024-06-08,1108482.1,2024-09-16,1126779.87,100
885,434595,Condo,Central Okanagan,2026-02-01,720162.61,2026-07-26,737477.14,175
886,434928,Condo,Metro Vancouver,2027-09-27,1778736.54,2027-10-16,1785144.66,19
887,435110,Townhouse,Capital,2024-01-10,542576.69,2024-02-09,544169.42,30
888,435296,Single Family Dwelling,Capital,2024-03-05,1019845.1,2024-05-07,1026746.02,63
889,436206,Condo,Nanaimo,2023-08-31,978663.81,2023-10-01,983141.16,31
890,437318,Condo,Metro Vancouver,2020-11-20,967418.19,2021-02-06,978406.66,78
891,439126,Condo,Capital,2023-09-14,1198335.77,2023-10-03,1203216.66,19
892,439137,Townhouse,Metro Vancouver,2021-08-24,827335.42,2021-10-13,831818.79,50
893,440099,Condo,Thompson-Nicola,2022-06-25,637782.66,2022-10-29,648743.89,126
894,440335,Condo,Metro Vancouver,2024-10-17,930376.13,2024-12-16,933540.71,60
895,440428,Condo,Metro Vancouver,2023-10-30,822673.45,2023-11-20,825330.52,21
896,440592,Condo,Metro Vancouver,2020-11-18,1334903.21,2021-03-29,1370040.63,131
